_id,attribute_text,company_name,companyind_text,companysize_text,job_href,job_name,jobwelf,providesalary_text,updatedate
61c0489b4de410b1db8246cc,东莞-长安镇3-4年经验招1人,vivo,通信/电信/网络设备,10000人以上,https://jobs.51job.com/dongguan-caz/137139549.html?s=sou_sou_soulb&t=0_0,大数据工程师,,2.5-3.5万/月,12-20
61c0489b4de410b1db8246cd,西安3-4年经验大专招若干人,联强国际,通信/电信运营、增值服务,500-1000人,https://jobs.51job.com/xian/131594245.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 员工旅游 绩效奖金 年终奖金 定期体检,0.8-1.3万/月,12-20
61c0489b4de410b1db8246ce,深圳-福田区5-7年经验本科招3人,武汉佰钧成技术有限责任公司,计算机软件,10000人以上,https://jobs.51job.com/shenzhen-ftq/137026976.html?s=sou_sou_soulb&t=0_0,招商大数据架构师（中级-高级）,五险一金 弹性工作 定期体检,1.5-3万/月,12-20
61c0489b4de410b1db8246cf,上海-浦东新区2年经验本科招2人,深圳市赢时胜信息技术股份有限公司长沙分公司,计算机软件,1000-5000人,https://jobs.51job.com/shanghai-pdxq/137141579.html?s=sou_sou_soulb&t=0_0,大数据开发工程师-数据中台,,1.5-3万/月,12-20
61c0489b4de410b1db8246d0,深圳-龙华区2年经验本科招8人,深圳计算科学研究院,计算机软件,150-500人,https://jobs.51job.com/shenzhen-lhq/137141331.html?s=sou_sou_soulb&t=0_0,大数据营销工程师,,1.6-3.2万/月,12-20
61c0489b4de410b1db8246d1,深圳-南山区2年经验本科招若干人,深圳市中盛瑞达科技有限公司,计算机硬件,150-500人,https://jobs.51job.com/shenzhen-nsq/137141194.html?s=sou_sou_soulb&t=0_0,BI大数据应用开发工程师（OS0312）,周末双休 五险一金,1.5-2万/月,12-20
61c0489b4de410b1db8246d2,上海-普陀区1年经验本科招若干人,上海龙田数码科技有限公司,通信/电信/网络设备,150-500人,https://jobs.51job.com/shanghai-ptq/130324383.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 餐饮补贴 通讯补贴 定期体检 员工旅游 年终奖金 工作手机 季度奖金 全勤奖,1.1-2万/月,12-20
61c0489b4de410b1db8246d3,上海-浦东新区3-4年经验大专招2人,上海邮乐网络技术有限公司,互联网/电子商务,500-1000人,https://jobs.51job.com/shanghai-pdxq/78124346.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 通讯补贴 年终奖金 专业培训 员工旅游,2-2.5万/月,12-20
61c0489b4de410b1db8246d4,广州-天河区3-4年经验大专招5人,广东阿尔创通信技术股份有限公司,通信/电信/网络设备,150-500人,https://jobs.51job.com/guangzhou-thq/125159099.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 员工旅游 定期体检,2-2.4万/月,12-20
61c0489b4de410b1db8246d5,西安-高新技术产业开发区5-7年经验本科招1人,西安灵秀机电智能系统技术有限公司,计算机软件,50-150人,https://jobs.51job.com/xian-gxjs/136482720.html?s=sou_sou_soulb&t=0_0,高级大数据工程师,绩效奖金 年终奖金 餐饮补贴 通讯补贴 员工旅游 每年多次调薪 周末双休 五险一金 专业培训 交通补贴,2-3万/月,12-20
61c0489b4de410b1db8246d6,武汉-洪山区2年经验大专招若干人,武汉卓点软达科技有限公司,计算机软件,少于50人,https://jobs.51job.com/wuhan-hsq/136842604.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,4.5-6千/月,12-20
61c0489b4de410b1db8246d7,深圳-福田区3-4年经验本科招1人,国投瑞银基金管理有限公司,金融/投资/证券,150-500人,https://jobs.51job.com/shenzhen-ftq/136779324.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 专业培训 绩效奖金 定期体检 周末双休 年休假,1.2-1.8万/月,12-20
61c0489b4de410b1db8246d8,上海-虹口区3-4年经验本科招1人,天翼电子商务有限公司上海分公司,计算机软件,,https://jobs.51job.com/shanghai-hkq/137132476.html?s=sou_sou_soulb&t=0_0,大数据平台开发工程师,,2.5-3.5万/月,12-20
61c0489b4de410b1db8246d9,重庆-南岸区3-4年经验大专招5人,重庆康洲大数据有限公司,制药/生物工程,150-500人,https://jobs.51job.com/chongqing-naq/137132050.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 周末双休 带薪年假 餐饮补贴,1-1.5万/月,12-20
61c0489b4de410b1db8246da,无锡-锡山区3-4年经验本科招8人,深圳普菲特信息科技股份有限公司,专业服务(咨询、人力资源、财会),150-500人,https://jobs.51job.com/wuxi-xsq/137131972.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 周末双休 员工旅游 专业培训 绩效奖金 年终奖金 弹性工作 定期体检,1-2万/月,12-20
61c0489b4de410b1db8246db,武汉-洪山区1年经验本科招1人,湖北省信产通信服务有限公司数字科技分公司,计算机软件,150-500人,https://jobs.51job.com/wuhan-hsq/137128558.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 绩效奖金 年终奖金,1.5-2万/月,12-20
61c0489b4de410b1db8246dc,天津-西青区1年经验本科招1人,天津凯发电气股份有限公司,电气/电力/水利,,https://jobs.51job.com/tianjin-xqq/137131241.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 餐饮补贴 通讯补贴 定期体检,0.7-1万/月,12-20
61c0489b4de410b1db8246dd,深圳3-4年经验大专招3人,上海恒格信息科技有限公司,计算机软件,150-500人,https://jobs.51job.com/shenzhen/137131223.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 节日福利,1.4-2.3万/月,12-20
61c0489b4de410b1db8246de,广州-越秀区5-7年经验本科招1人,信必优(深圳)信息技术有限公司,计算机软件,1000-5000人,https://jobs.51job.com/guangzhou-yxq/136568103.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（外企）,五险一金,1.5-2.5万/月,12-20
61c0489b4de410b1db8246df,杭州-滨江区3-4年经验本科招5人,北京直真科技股份有限公司,计算机服务(系统、数据服务、维修),1000-5000人,https://jobs.51job.com/hangzhou-bjq/137128819.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 弹性工作 定期体检 电脑补贴 节假日福利,1.5-2万/月,12-20
61c0489b4de410b1db8246e0,天津-滨海新区3-4年经验本科招1人,浙江大学滨海产业技术研究院,学术/科研,150-500人,https://jobs.51job.com/tianjin-bhxq/137127791.html?s=sou_sou_soulb&t=0_0,大数据中心--嵌入式软件开发工程师,五险一金 免费班车 餐饮补贴 通讯补贴 定期体检,0.7-1.4万/月,12-20
61c0489b4de410b1db8246e1,上海-杨浦区3-4年经验本科招1人,同策房产咨询股份有限公司,房地产,5000-10000人,https://jobs.51job.com/shanghai-ypq/137127124.html?s=sou_sou_soulb&t=0_0,中级大数据开发工程师,带薪年假 五险一金 餐饮补贴 做五休二 年终奖金 14薪,1.8-2.2万/月,12-20
61c0489b4de410b1db8246e2,杭州-上城区3-4年经验本科招若干人,杭州能欣投资有限公司,计算机软件,少于50人,https://jobs.51job.com/hangzhou-scq/136940978.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 餐饮补贴 绩效奖金 年终奖金,1-2万/月,12-20
61c0489b4de410b1db8246e3,深圳-南山区5-7年经验本科招1人,深圳市先创数字技术有限公司,计算机服务(系统、数据服务、维修),50-150人,https://jobs.51job.com/shenzhen-nsq/128142727.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 定期体检 专业培训 员工旅游 绩效奖金 年终分红 餐饮补贴 通讯补贴,2.2-3.5万/月,12-20
61c0489b4de410b1db8246e4,南京-雨花台区3-4年经验大专招2人,信联科技（南京）有限公司,计算机软件,50-150人,https://jobs.51job.com/nanjing-yhtq/136293570.html?s=sou_sou_soulb&t=0_0,中级大数据研发工程师,包住 五险一金 免费班车 定期体检 节日福利 员工旅游 周末双休,1.5-2万/月,12-20
61c0489b4de410b1db8246e5,上海-浦东新区1年经验本科招5人,上海汉朔信息科技有限公司,计算机软件,500-1000人,https://jobs.51job.com/shanghai-pdxq/135933804.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.5-2万/月,12-20
61c0489b4de410b1db8246e6,广州-越秀区3-4年经验本科招1人,广州汛芯网络技术有限公司,通信/电信运营、增值服务,50-150人,https://jobs.51job.com/guangzhou-yxq/137011627.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,周末双休 带薪年假 节日福利 五险一金 定期体检,1.5-2.5万/月,12-20
61c0489b4de410b1db8246e7,上海2年经验本科招若干人,上海亿通国际股份有限公司,计算机软件,150-500人,https://jobs.51job.com/shanghai/136839941.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 交通补贴 餐饮补贴 通讯补贴 专业培训 年终奖金 绩效奖金 定期体检,1.8-2.5万/月,12-20
61c0489b4de410b1db8246e8,深圳-福田区3-4年经验大专招3人,深圳市同和信息技术有限公司,计算机软件,500-1000人,https://jobs.51job.com/shenzhen-ftq/135864072.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 员工旅游 绩效奖金,1-1.6万/月,12-20
61c0489b4de410b1db8246e9,杭州-西湖区3-4年经验本科招3人,杭州半云科技有限公司,计算机软件,150-500人,https://jobs.51job.com/hangzhou-xhq/102210078.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,定期体检 弹性工作 五险一金 补充医疗保险 股票期权 员工旅游 专业培训 节日福利,1-2万/月,12-20
61c0489b4de410b1db8246ea,济南-高新区3-4年经验大专招2人,山东怡然信息技术有限公司,计算机软件,少于50人,https://jobs.51job.com/jinan-gxq/135485492.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 员工旅游 年终奖金,6-8千/月,12-20
61c0489b4de410b1db8246eb,杭州-滨江区5-7年经验本科招1人,浙江陀曼控股集团有限公司,机械/设备/重工,150-500人,https://jobs.51job.com/hangzhou-bjq/135024790.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 绩效奖金 补充医疗保险 定期体检 通讯补贴 员工旅游 餐饮补贴 开车油贴,1.5-2.8万/月,12-20
61c0489b4de410b1db8246ec,嘉兴无需经验本科招若干人,南湖实验室,政府/公共事业,,https://jobs.51job.com/jiaxing/136945071.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.5-2万/月,12-20
61c0489b4de410b1db8246ed,上海1年经验本科招2人,上海飞机制造有限公司,航天/航空,,https://jobs.51job.com/shanghai/136215747.html?s=sou_sou_soulb&t=0_0,社招职位-工业大数据技术研发岗 （大数据开发方向）,,1.5-2万/月,12-20
61c0489b4de410b1db8246ee,西安-高新技术产业开发区8-9年经验本科招1人,中核核信信息技术（北京）有限公司,计算机软件,150-500人,https://jobs.51job.com/xian-gxjs/133983619.html?s=sou_sou_soulb&t=0_0,大数据高级工程师(技术),周末双休 带薪年假 五险一金 节日福利 通讯补贴 专业培训,1.5-3万/月,12-20
61c0489b4de410b1db8246ef,深圳-罗湖区1年经验本科招1人,深圳市人才服务中心（深圳市人才大市场）,电子技术/半导体/集成电路,,https://jobs.51job.com/shenzhen-lhq/137123984.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 通讯补贴 专业培训 年终奖金 绩效奖金 餐饮补贴 补充医疗保险,20-30万/年,12-20
61c0489b4de410b1db8246f0,大连1年经验本科招5人,东软集团（大连）有限公司,计算机软件,,https://jobs.51job.com/dalian/133163428.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1-1.5万/月,12-20
61c0489b4de410b1db8246f1,长沙-岳麓区2年经验大专招1人,长沙宝居房地产经纪有限公司,房地产,500-1000人,https://jobs.51job.com/changsha-ylq/137119535.html?s=sou_sou_soulb&t=0_0,大数据架构师,带薪年假 包住宿 绩效奖金 全勤奖 节日福利 专业培训 五险一金 出国机会 员工旅游,1.5-2万/月,12-20
61c0489b4de410b1db8246f2,北京-朝阳区3-4年经验本科招若干人,苏州雅深智慧科技有限公司,计算机服务(系统、数据服务、维修),50-150人,https://jobs.51job.com/beijing-cyq/137122661.html?s=sou_sou_soulb&t=0_0,大数据开发工程师-AWS方向,五险一金 股票期权 年终奖金,1.5-3万/月,12-20
61c0489b4de410b1db8246f3,北京-西城区5-7年经验本科招1人,昆仑数智科技有限责任公司,计算机软件,1000-5000人,https://jobs.51job.com/beijing-xcq/137064601.html?s=sou_sou_soulb&t=0_0,咨询顾问（大数据方向）,五险一金 补充医疗保险 员工旅游 通讯补贴 专业培训 餐饮补贴 定期体检,1.5-3万/月,12-20
61c0489b4de410b1db8246f4,合肥3-4年经验本科招3人,上海喆塔信息科技有限公司,电子技术/半导体/集成电路,,https://jobs.51job.com/hefei/134624446.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（合肥）,,1.5-2万/月,12-20
61c0489b4de410b1db8246f5,北京5-7年经验本科招1人,中关村空间信息产业技术联盟,计算机软件,,https://jobs.51job.com/beijing/134611123.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.5-3万/月,12-20
61c0489b4de410b1db8246f6,杭州-滨江区2年经验硕士招3人,广东辛孚科技有限公司,石油/化工/矿产/地质,50-150人,https://jobs.51job.com/hangzhou-bjq/132508484.html?s=sou_sou_soulb&t=0_0,化工大数据研发工程师,绩效奖金 年终奖金 股票期权 五险一金 周末双休 项目奖金,1.2-2.4万/月,12-20
61c0489b4de410b1db8246f7,杭州5-7年经验本科招若干人,阿里巴巴集团,互联网/电子商务,10000人以上,https://jobs.51job.com/hangzhou/122699821.html?s=sou_sou_soulb&t=0_0,云智能-资深解决方案架构师-大数据及AI方向,,,12-20
61c0489b4de410b1db8246f8,上海-浦东新区5-7年经验本科招若干人,PwC 普华永道,专业服务(咨询、人力资源、财会),1000-5000人,https://jobs.51job.com/shanghai-pdxq/137116394.html?s=sou_sou_soulb&t=0_0,大数据开发,,2.5-5万/月,12-20
61c0489b4de410b1db8246f9,杭州-滨江区1年经验本科招2人,杭州海康威视数字技术股份有限公司,通信/电信/网络设备,10000人以上,https://jobs.51job.com/hangzhou-bjq/125314581.html?s=sou_sou_soulb&t=0_0,浙江业务中心-大数据工程师,五险一金 补充医疗保险 交通补贴 餐饮补贴 通讯补贴 定期体检 弹性工作 年终奖金,1.5-2万/月,12-20
61c0489b4de410b1db8246fa,西安-雁塔区3-4年经验本科招3人,中软国际科技服务有限公司,计算机软件,10000人以上,https://jobs.51job.com/xian-ytq/137109956.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 免费班车 餐饮补贴 绩效奖金 年终奖金 弹性工作 定期体检,1-1.5万/月,12-20
61c0489b4de410b1db8246fb,上海-青浦区3-4年经验本科招若干人,圆通速递有限公司,交通/运输/物流,10000人以上,https://jobs.51job.com/shanghai-qpq/137096631.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（国内业务）,五险一金 免费班车 专业培训 绩效奖金 上市公司 大牛团队 平台大 员工旅游 年终奖金,1.5-2.5万/月,12-20
61c0489b4de410b1db8246fc,郑州5-7年经验本科招若干人,河南先瑞信息技术有限公司,电子技术/半导体/集成电路,150-500人,https://jobs.51job.com/zhengzhou/137111674.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（双休+五险一金）,五险一金 周末双休 绩效奖金 节日福利,1-1.5万/月,12-20
61c0489b4de410b1db8246fd,成都-高新区5-7年经验本科招1人,成都卡莱博尔信息技术股份有限公司,计算机软件,50-150人,https://jobs.51job.com/chengdu-gxq/135990930.html?s=sou_sou_soulb&t=0_0,高级大数据工程师,,30-40万/年,12-20
61c0489b4de410b1db8246fe,上海-松江区2年经验本科招1人,日播时尚集团股份有限公司,服装/纺织/皮革,1000-5000人,https://jobs.51job.com/shanghai-sjq/127497602.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 免费班车 年终奖金,1-1.5万/月,12-20
61c0489b4de410b1db8246ff,广州-天河区3-4年经验大专招若干人,广东赢商网数据服务股份有限公司,互联网/电子商务,150-500人,https://jobs.51job.com/guangzhou-thq/137103897.html?s=sou_sou_soulb&t=0_0,大数据平台架构师（周末双休）,五险一金 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 周末双休,1-1.5万/月,12-20
61c0489b4de410b1db824700,成都-青羊区5-7年经验大专招1人,中电通商数字技术（上海）有限公司,计算机服务(系统、数据服务、维修),150-500人,https://jobs.51job.com/chengdu-qyq/136387949.html?s=sou_sou_soulb&t=0_0,系统架构师（大数据）,五险一金 补充医疗保险 补充公积金 绩效奖金 弹性工作 定期体检 专业培训 带薪事假 带薪病假,2.5-3.5万/月,12-20
61c0489b4de410b1db824701,成都3-4年经验大专招1人,深圳市德科信息技术有限公司,计算机服务(系统、数据服务、维修),1000-5000人,https://jobs.51job.com/chengdu/137099822.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 节日福利 补充医疗保险 定期体检,1.2-1.6万/月,12-20
61c0489b4de410b1db824702,武汉2年经验本科招50人,上海聚龄信息技术有限公司,计算机软件,50-150人,https://jobs.51job.com/wuhan/124300290.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 定期体检 通讯补贴,1-2.5万/月,12-20
61c0489b4de410b1db824703,杭州-江干区3-4年经验本科招1人,顾家家居股份有限公司,家具/家电/玩具/礼品,10000人以上,https://jobs.51job.com/hangzhou-jgq/137116620.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 免费班车 绩效奖金,2.5-4万/月,12-20
61c0489b4de410b1db824704,上海-浦东新区3-4年经验本科招若干人,深圳万科祥盈管理服务有限公司,房地产,,https://jobs.51job.com/shanghai-pdxq/137115807.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,2.5-3万/月,12-20
61c0489b4de410b1db824705,深圳-盐田区3-4年经验博士招若干人,深圳市深晟科技有限公司,计算机软件,少于50人,https://jobs.51job.com/shenzhen-ytq/137111886.html?s=sou_sou_soulb&t=0_0,首席大数据科学家,年终奖金 餐饮补贴 下午茶 定期团队聚餐 通讯补贴,4.5-8万/月,12-20
61c0489b4de410b1db824706,武汉-洪山区2年经验本科招1人,朗新科技集团股份有限公司,计算机软件,1000-5000人,https://jobs.51job.com/wuhan-hsq/137110120.html?s=sou_sou_soulb&t=0_0,大数据开发(J13253),五险一金 补充医疗保险 年终奖金 弹性工作,1-1.5万/月,12-20
61c0489b4de410b1db824707,深圳3-4年经验大专招1人,上海微创软件股份有限公司深圳分公司,计算机软件,500-1000人,https://jobs.51job.com/shenzhen/137108576.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 弹性工作,1.7-2.8万/月,12-20
61c0489b4de410b1db824708,北京-海淀区3-4年经验大专招3人,亿维融智软件科技（北京）有限公司,计算机软件,50-150人,https://jobs.51job.com/beijing-hdq/137100272.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 弹性工作 定期体检 带薪年假 团队聚餐 员工体检 周末双休 不加班 项目长期稳定 补充医疗保险,1.5-2万/月,12-20
61c0489b4de410b1db824709,上海-长宁区2年经验大专招1人,上海走起网络科技有限公司,通信/电信运营、增值服务,50-150人,https://jobs.51job.com/shanghai-cnq/136386518.html?s=sou_sou_soulb&t=0_0,大数据建模工程师,五险一金 节日福利 绩效奖金 交通补贴 通讯补贴 带薪年假 出国机会 定期体检 年终奖金,1.5-2万/月,12-20
61c0489b4de410b1db82470a,常州-钟楼区3-4年经验大专招1人,常州健康医疗大数据运营有限公司,互联网/电子商务,,https://jobs.51job.com/changzhou-zlq/135026602.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 绩效奖金 年终奖金 弹性工作,1-2万/月,12-20
61c0489b4de410b1db82470b,南通5-7年经验本科招2人,江苏鸿鹄电子科技有限公司,电子技术/半导体/集成电路,50-150人,https://jobs.51job.com/nantong/132915712.html?s=sou_sou_soulb&t=0_0,大数据架构师,五险一金 员工旅游 专业培训 餐饮补贴 绩效奖金 年终奖金 定期体检,1-1.5万/月,12-20
61c0489b4de410b1db82470c,平顶山3-4年经验硕士招2人,北京中科特瑞科技有限公司,计算机软件,150-500人,https://jobs.51job.com/pingdingshan/131861295.html?s=sou_sou_soulb&t=0_0,河南大数据工程师,五险一金 定期体检 专业培训 绩效奖金 年终奖金,1-1.2万/月,12-20
61c0489b4de410b1db82470d,广州-天河区1年经验本科招1人,中国人寿财产保险股份有限公司广东省分公司,保险,5000-10000人,https://jobs.51job.com/guangzhou-thq/130617675.html?s=sou_sou_soulb&t=0_0,大数据开发岗,五险一金 企业年金 补充医疗保险 年终奖金 节日福利 带薪年假 交通补贴 专业培训 定期体检 餐饮补贴,0.8-1万/月,12-20
61c0489b4de410b1db82470e,合肥-高新区1年经验本科招1人,安徽启新明智科技有限公司,计算机软件,50-150人,https://jobs.51job.com/hefei-gxq/129919564.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 绩效奖金 年终奖金 专业培训 定期体检 股票期权 团建,1-2万/月,12-20
61c0489b4de410b1db82470f,昆明-安宁市2年经验本科招2人,湖北美和易思教育科技有限公司,教育/培训/院校,1000-5000人,https://jobs.51job.com/kunming-ans/128202292.html?s=sou_sou_soulb&t=0_0,大学大数据开发老师,绩效奖金 专业培训 五险,0.8-1.2万/月,12-20
61c0489b4de410b1db824710,宁波3-4年经验硕士招3人,宁波金唐软件有限公司,计算机软件,150-500人,https://jobs.51job.com/ningbo/124738969.html?s=sou_sou_soulb&t=0_0,(大数据)开发工程师,五险一金 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 节日补贴,1.2-2.4万/月,12-20
61c0489b4de410b1db824711,南京-江宁区3-4年经验本科招若干人,星诺大气环境科技（南京）有限公司,环保,150-500人,https://jobs.51job.com/nanjing-jnq/134075971.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 员工旅游 餐饮补贴 年终奖金 包吃包住 生日福利 周末双休,1.5-2万/月,12-20
61c0489b4de410b1db824712,成都-高新区3-4年经验本科招2人,云南南天电子信息产业股份有限公司成都分公司,银行,1000-5000人,https://jobs.51job.com/chengdu-gxq/135143627.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（偏实时计算）,,1-1.5万/月,12-20
61c0489b4de410b1db824713,南京2年经验本科招若干人,江苏省未来网络创新研究院,互联网/电子商务,500-1000人,https://jobs.51job.com/nanjing/70736116.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 交通补贴 餐饮补贴 通讯补贴 年终奖金 弹性工作 定期体检,1.1-1.8万/月,12-20
61c0489b4de410b1db824714,重庆-渝北区2年经验本科招5人,重庆市通信产业服务有限公司中冉信息分公司,计算机软件,150-500人,https://jobs.51job.com/chongqing-ybq/131543254.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 定期体检 交通补贴 通讯补贴 餐饮补贴 专业培训,10-16万/年,12-20
61c0489b4de410b1db824715,深圳-福田区3-4年经验大专招3人,深圳市拓保软件有限公司,计算机软件,5000-10000人,https://jobs.51job.com/shenzhen-ftq/135325888.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.2-1.8万/月,12-20
61c0489b4de410b1db824716,上海-杨浦区2年经验大专招若干人,上海伟梦物联网科技有限公司,计算机软件,150-500人,https://jobs.51job.com/shanghai-ypq/132213009.html?s=sou_sou_soulb&t=0_0,大数据方向程序员,五险一金 餐饮补贴,1-1.5万/月,12-20
61c0489b4de410b1db824717,北京-朝阳区3-4年经验本科招1人,深圳市都市交通规划设计研究院有限公司,多元化业务集团公司,500-1000人,https://jobs.51job.com/beijing-cyq/116839829.html?s=sou_sou_soulb&t=0_0,大数据软件工程师,五险一金 定期体检 弹性工作 员工旅游 专业培训 周末双休,1.5-2.5万/月,12-20
61c0489b4de410b1db824718,杭州-西湖区10年以上经验硕士招1人,杭州万向职业技术学院,教育/培训/院校,150-500人,https://jobs.51job.com/hangzhou-xhq/121228197.html?s=sou_sou_soulb&t=0_0,大数据技术与应用专业教研室主任,,10-15万/年,12-20
61c0489b4de410b1db824719,上海3-4年经验本科招1人,君创国际融资租赁有限公司,金融/投资/证券,150-500人,https://jobs.51job.com/shanghai/131221929.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,周末双休 带薪年假 五险一金 专业培训 通讯补贴 绩效奖金 定期体检 公司氛围好,20-35万/年,12-20
61c0489b4de410b1db82471a,杭州-余杭区3-4年经验本科招2人,金卡智能集团股份有限公司,仪器仪表/工业自动化,1000-5000人,https://jobs.51job.com/hangzhou-yhq/121881627.html?s=sou_sou_soulb&t=0_0,大数据平台工程师-未来科技城,五险一金 餐饮补贴 年终奖金 周末双休 带薪年假 节日福利 岗位晋升 股票期权,1.5-2万/月,12-20
61c0489b4de410b1db82471b,南京-六合区3-4年经验本科招1人,浙江东方基因生物制品股份有限公司,医疗设备/器械,1000-5000人,https://jobs.51job.com/nanjing-lhq/133592657.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（五险一金 双休）,五险一金 年终奖金 定期体检 餐饮补贴 专业培训,1.5-2万/月,12-20
61c0489b4de410b1db82471c,南昌-红谷滩新区2年经验本科招1人,深圳天源迪科信息技术股份有限公司,计算机软件,1000-5000人,https://jobs.51job.com/nanchang-hgt/102866093.html?s=sou_sou_soulb&t=0_0,大数据_数据开发工程师,五险一金 定期体检 年终奖金 员工旅游 一年四节 倒休假日 年底双薪 节日福利 带薪年假,0.6-1万/月,12-20
61c0489b4de410b1db82471d,广州-天河区3-4年经验大专招2人,广东数果科技有限公司,计算机软件,50-150人,https://jobs.51job.com/guangzhou-thq/137019994.html?s=sou_sou_soulb&t=0_0,中级大数据研发工程师/双休,周末双休 六险一金 节日福利 生日福利 带薪年假 员工拓展 专业培训 年终奖金,1.5-2.5万/月,12-20
61c0489b4de410b1db82471e,郑州-郑东新区无需经验大专招2人,郑州欢呼里信息科技有限公司,计算机软件,50-150人,https://jobs.51job.com/zhengzhou-zzxq/129883749.html?s=sou_sou_soulb&t=0_0,Java大数据软件开发工程师实习生,五险一金 补充公积金 员工旅游 餐饮补贴 交通补贴 专业培训 绩效奖金 年终奖金 通讯补贴 免费班车,0.5-1.5万/月,12-20
61c0489b4de410b1db82471f,无锡3-4年经验本科招1人,博世（中国）投资有限公司,汽车,10000人以上,https://jobs.51job.com/wuxi/135539464.html?s=sou_sou_soulb&t=0_0,Big Data Development Engineer/大数据开发工程师_CS,年终奖金,20-30万/年,12-20
61c0489b4de410b1db824720,无锡1年经验招若干人,博世创新软件开发（无锡）有限公司,汽车,,https://jobs.51job.com/wuxi/136107212.html?s=sou_sou_soulb&t=0_0,大数据工程师（自动驾驶）_BCSC,,1-1.5万/月,12-20
61c0489b4de410b1db824721,上海2年经验本科招1人,博世（上海）安保系统有限公司成都高新分公司（博世通讯中心）,外包服务,500-1000人,https://jobs.51job.com/shanghai/136708037.html?s=sou_sou_soulb&t=0_0,大数据工程师（知识图谱方向）,专业培训 带薪年假 五险一金 绩效奖金 全勤奖 节日福利 交通补贴 餐饮补贴,1-1.5万/月,12-20
61c0489b4de410b1db824722,常州-新北区3-4年经验本科招2人,天合光能股份有限公司,新能源,10000人以上,https://jobs.51job.com/changzhou-xbq/137089938.html?s=sou_sou_soulb&t=0_0,大数据开发高级工程师,年终奖金 带薪年假 五险一金 补充医疗保险 免费班车 餐饮补贴 通讯补贴 专业培训 员工旅游 定期体检,1.2-1.5万/月,12-20
61c0489b4de410b1db824723,柳州-城中区3-4年经验本科招若干人,深圳市长亮科技股份有限公司,计算机软件,5000-10000人,https://jobs.51job.com/liuzhou-czq/137089683.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 餐饮补贴 通讯补贴 员工旅游 定期体检 股票期权 年终奖金 绩效奖金 弹性工作,1-1.5万/月,12-20
